anio,id_ubicacion_anual,x_utm,y_utm,n_registros,ids,tipos,calle1,calle2,anio_origen,anio_destino,distancia_siguiente_m,id_destino,x_destino,y_destino,ids_destino,tipos_destino,calle1_destino,calle2_destino,rango_distancia
2023,2023_482120_2152878,482119.53538082755,2152877.513607224,1,,radar móvil,Eje 3 Norte Av. Cuitlahuac Y  ,Calle Piñon Sentido Poniente,2023,2024,1194.2461923543917,2024_483259_2153236,483258.58781177,2153236.377825999,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,>100 m
2023,2023_482638_2149909,482638.28820150794,2149909.2727574455,1,,radar móvil,Ribera De San Cosme Y,Virginia Fabregas Direccion Oriente,2023,2024,397.83916525976184,2024_482418_2149578,482417.5325860883,2149578.300009813,064-SSC-MIH-EV-119.254,radar fijo,Nezahualpilli,Nopaltzin,>100 m
2023,2023_482792_2150998,482791.9494018213,2150997.9577649888,1,VVEF009 ,radar fijo,"Circuito Bicentenario,Instituto Técnico Industrial Y",Calle Eligio Ancona,2023,2024,32.38601964250718,2024_482790_2150966,482790.27067431953,2150965.6152829835,071-SSC-CUH-EV-143.182,radar fijo,Eligio Ancona,Segunda Cda. De La Séptima Del Nogal,25–50 m
2023,2023_483134_2157480,483133.6831731268,2157479.8608000493,1,RVEF023,radar fijo,Eje 2 Nte. Manuel González Y,Calle General Ignacio Zaragoza,2023,2024,1047.5665496355793,2024_484082_2157036,484082.4456469119,2157035.7375691184,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Jaurez,Av. Miguel Othon De Mendizabal Ote,>100 m
2023,2023_483154_2149748,483153.53269181866,2149748.3373035477,1,,radar móvil,Av. Ribera De San Cosme Sentido Poniente  ,-,2023,2024,585.6655005153885,2024_483247_2150326,483247.36544372834,2150326.437202495,062-SSC-CUH-EV-119.238,radar fijo,Sabino,Naranjo,>100 m
2023,2023_483252_2149723,483252.1801188704,2149722.7952807476,1,,radar móvil,Ribera De San Cosme Y ,Jaime Torres Bodet Sentido Poniente,2023,2024,603.661122474944,2024_483247_2150326,483247.36544372834,2150326.437202495,062-SSC-CUH-EV-119.238,radar fijo,Sabino,Naranjo,>100 m
2023,2023_483252_2150323,483252.4215946765,2150322.9801209937,1,VVEF001 ,radar fijo,Av. 608 Y,Av.508,2023,2024,6.125036727868692,2024_483247_2150326,483247.36544372834,2150326.437202495,062-SSC-CUH-EV-119.238,radar fijo,Sabino,Naranjo,≤10 m
2023,2023_483259_2153236,483258.58781177,2153236.377825999,1,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,2023,2024,0,2024_483259_2153236,483258.58781177,2153236.377825999,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,≤10 m
2023,2023_483655_2149947,483655.46545055846,2149947.0526854345,1,,radar móvil,Av. Revolucion  Sentido Norte ,-,2023,2024,350.1310900425378,2024_483921_2150175,483921.3423978433,2150174.8710980285,047-SSC-CUH-FC-119.118,radar fijo,Eje 1 Norte Mosqueta,Carlos J. Meneses,>100 m
2023,2023_483656_2149563,483656.16782172455,2149563.084271439,1,,radar móvil,Ribera De San Cosme Y ,Puente De Alvarado Sentido Oriente,2023,2024,666.7838307940226,2024_483921_2150175,483921.3423978433,2150174.8710980285,047-SSC-CUH-FC-119.118,radar fijo,Eje 1 Norte Mosqueta,Carlos J. Meneses,>100 m
2023,2023_483662_2147898,483662.2313940677,2147897.9328471995,1,VVEF012 ,radar fijo,Avenida Chapultepec Y,Guaymas,2023,2024,1389.1004821830427,2024_484293_2149135,484293.4171329021,2149135.3514153054,011-SSC-CUH-FC-124.86,radar fijo,Ignacio Mariscal,Tomas Alva Edison,>100 m
2023,2023_483990_2138835,483989.94424220757,2138834.9857656844,1,,radar móvil,Miguel Angel De Quevedo Y,Calle Inglaterra Direccion Oriente,2023,2024,1609.98018029879,2024_485569_2138521,485569.00433039136,2138520.970767858,016-SSC-COY-FC-124.126,radar fijo,Calzada Taxqueña,Cerro San Antonio,>100 m
2023,2023_484082_2157036,484082.4456469119,2157035.7375691184,1,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Juárez,Av. Miguel Othon De Mendizabal Ote.,2023,2024,0,2024_484082_2157036,484082.4456469119,2157035.7375691184,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Jaurez,Av. Miguel Othon De Mendizabal Ote,≤10 m
2023,2023_484215_2155548,484214.5770330613,2155547.908276803,1,034-SSC-GAM-EV-119.14,radar fijo,Norte 31-A,Norte 23-A,2023,2024,0,2024_484215_2155548,484214.5770330613,2155547.908276803,034-SSC-GAM-EV-119.14,radar fijo,Norte 31-A,Norte 23-A,≤10 m
2023,2023_484232_2155535,484231.93223760696,2155534.636712037,1,RVEF008,radar fijo,Eje 1 Nte. José Antonio Alzáte Y ,Naranjo,2023,2024,21.848056118460608,2024_484215_2155548,484214.5770330613,2155547.908276803,034-SSC-GAM-EV-119.14,radar fijo,Norte 31-A,Norte 23-A,10–25 m
2023,2023_484293_2149135,484293.4171329021,2149135.3514153054,1,011-SSC-CUH-FC-124.86,radar fijo,Ignacio Mariscal,Tomás Alva Edison,2023,2024,0,2024_484293_2149135,484293.4171329021,2149135.3514153054,011-SSC-CUH-FC-124.86,radar fijo,Ignacio Mariscal,Tomas Alva Edison,≤10 m
2023,2023_484311_2145854,484311.3241975992,2145853.5162685877,3,BFCF003 | BFCF017 | BFCF018,radar fijo,Eje 3 Sur (Dr. Morones Prieto) Y,Dr. José Ma. Vértiz,2023,2024,25.213990495820017,2024_484332_2145868,484331.8103208679,2145868.2153865932,046-SSC-CUH-FC-119.110,radar fijo,C. Dr. José María Vértiz,Dr. Andrade,25–50 m
2023,2023_484638_2151351,484638.4048130572,2151350.970706135,1,VVEF006,radar fijo,Circuito Bicentenario Av. Río Consulado Y,Avenida Congreso De La Unión,2023,2024,23.523130932981953,2024_484662_2151353,484661.7920169273,2151353.495856433,066-SSC-CUH-EV-143.142,radar fijo,Calz. Gral. Ignacio Zaragoza,Guerrero,10–25 m
2023,2023_484776_2151318,484775.7907100563,2151318.2889615246,1,JFCF010,radar fijo,Eje 4 Pte. Av. Revolución Y,Av. Barranca Del Muerto,2023,2024,119.31147255909777,2024_484662_2151353,484661.7920169273,2151353.495856433,066-SSC-CUH-EV-143.142,radar fijo,Calz. Gral. Ignacio Zaragoza,Guerrero,>100 m
2023,2023_484811_2152819,484810.5988130709,2152818.746455701,1,RVEF034,radar fijo,Av. Revolución Y,Calle 13,2023,2024,588.1641111026624,2024_485357_2152602,485357.1978931763,2152601.5680331606,010-SSC-GAM-EV-124.78,radar fijo,Debussy,Meyeber,>100 m
2023,2023_484813_2145756,484812.7881259865,2145755.9242155706,1,009-SSC-CUH-EV-124.70,radar fijo,José Peón Contreras,Toribio Medina,2023,2024,0,2024_484813_2145756,484812.7881259865,2145755.9242155706,009-SSC-CUH-EV-124.70,radar fijo,Jose Peon Contreras,Toribio Medina,≤10 m
2023,2023_484877_2150049,484877.45224910794,2150048.9073517825,1,VVEF008,radar fijo,Av. Oceanía Y ,Pablo R. Sidar,2023,2024,15.568397977157764,2024_484862_2150049,484861.8853962574,2150048.6880166405,073-SSC-CUH-EV-143.198,radar fijo,Soto,7A C. De Zarco,10–25 m
2023,2023_484945_2134807,484944.5167967457,2134807.4085839503,1,007-SSC-COY-EV-124.54,radar fijo,Hidalgo ,Tlamanalco,2023,2024,0,2024_484945_2134807,484944.5167967457,2134807.4085839503,007-SSC-COY-EV-124.54,radar fijo,Hidalgo ,Tlamanalco,≤10 m
2023,2023_484953_2154706,484952.7772225956,2154706.261428001,1,033-SSC-GAM-EV-119.6,radar fijo,Boyaca,Salama,2023,2024,0,2024_484953_2154706,484952.7772225956,2154706.261428001,033-SSC-GAM-EV-119.6,radar fijo,Boyaca,Salama,≤10 m
2023,2023_485107_2148035,485106.8579642713,2148035.2566221436,1,JFCF022,radar fijo,Eje Central Lázaro Cárdenas Y ,Avenida Hidalgo,2023,2024,13.990650916904817,2024_485099_2148023,485099.3422350452,2148023.456108287,058-SSC-CUH-FC-119.206,radar fijo,Eje Central Lázaro Cárdenas,Cjón. Igualdad,10–25 m
2023,2023_485112_2145898,485111.9757094823,2145898.086176029,1,032-SSC-CUH-EV-124.254,radar fijo,Simón Bolivar,José María Bustillos,2023,2024,0,2024_485112_2145898,485111.9757094823,2145898.086176029,032-SSC-CUH-EV-124.254,radar fijo,Simon Bolivar,Jose Maria Bustillos,≤10 m
2023,2023_485181_2145907,485180.8785617652,2145907.1585194245,1,VVEF005,radar fijo,Av. Ejército Nacional Y,Calle Luis Vives,2023,2024,69.49755727650039,2024_485112_2145898,485111.9757094823,2145898.086176029,032-SSC-CUH-EV-124.254,radar fijo,Simon Bolivar,Jose Maria Bustillos,50–100 m
2023,2023_485304_2149977,485304.2230727506,2149977.393897573,3,BFCF005 | BFCF006 | BFCF016,radar fijo,Eje 1 Norte Mosqueta - Paseo De La Reforma Y,Eje Central Lázaro Cárdenas,2023,2024,42.71526809825151,2024_485262_2149977,485261.51122574264,2149976.853292474,045-SSC-CUH-FC-119.102,radar fijo,Av. Paseo De La Reforma,C. De Galeana,25–50 m
2023,2023_485311_2137210,485311.3676919761,2137210.303271821,1,RVEF012,radar fijo,Circuito Bicentenario Av. Río Consulado Y ,Cantón,2023,2024,971.3689397883452,2024_485482_2136254,485482.4633322804,2136254.121333561,006-SSC-COY-EV-124.46,radar fijo,Benito Juarez ,Caliz,>100 m
2023,2023_485357_2152602,485357.1978931763,2152601.5680331606,1,010-SSC-GAM-EV-124.78,radar fijo,Debussy,Meyeber,2023,2024,0,2024_485357_2152602,485357.1978931763,2152601.5680331606,010-SSC-GAM-EV-124.78,radar fijo,Debussy,Meyeber,≤10 m
2023,2023_485362_2136175,485361.62667267147,2136174.8585717916,1,,radar móvil,Calzada De Tlalpan Y ,Calle Elvira Dirección Norte,2023,2024,144.513264819358,2024_485482_2136254,485482.4633322804,2136254.121333561,006-SSC-COY-EV-124.46,radar fijo,Benito Juarez ,Caliz,>100 m
